"source","state_name","county_name","cases_count","report_date"
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Hockley",3,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Lamar",11,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Lamb",1,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Lubbock",41,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Lynn",2,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Martin",3,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Terry",47,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Yoakum",18,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Andrews",2,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Harris",4,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Midland",2,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Rockwall",1,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Travis",1,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Erath",1,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Fort Bend",1,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Brown",1,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Borden",1,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Randall",1,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","El Paso",7,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update","Texas","Reeves",1,2025-04-15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Cochran",12,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Dallam",7,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Dawson",24,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Ector",9,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Gaines",371,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Garza",2,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Hale",5,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Hockley",5,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Lamar",11,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Lamb",1,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Lubbock",42,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Lynn",2,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Martin",3,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Terry",52,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Yoakum",19,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Andrews",2,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Harris",4,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Midland",2,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Rockwall",2,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Travis",1,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Erath",1,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Fort Bend",2,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Brown",1,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Borden",1,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Randall",1,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","El Paso",18,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Reeves",1,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Parmer",4,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Potter",1,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Brazoria",1,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600","Texas","Upshur",15,2025-04-18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Cochran",12,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Dallam",7,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Dawson",23,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Ector",10,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Gaines",386,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Garza",2,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Hale",5,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Hockley",5,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Lamar",11,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Lamb",1,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Lubbock",47,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Lynn",2,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Martin",3,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Terry",54,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Yoakum",19,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Andrews",2,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Harris",4,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Midland",3,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Rockwall",2,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Travis",1,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Erath",1,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Fort Bend",2,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Brown",1,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Borden",1,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Randall",1,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","El Paso",20,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Reeves",1,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Parmer",4,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Potter",1,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Brazoria",1,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Upshur",15,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600","Texas","Bailey",2,2025-04-22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Cochran",14,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Dallam",7,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Dawson",25,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Ector",10,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Gaines",393,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Garza",2,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Hale",5,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Hockley",5,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Lamar",14,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Lamb",1,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Lubbock",47,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Lynn",2,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Martin",3,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Terry",59,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Yoakum",19,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Andrews",3,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Harris",4,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Midland",3,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Rockwall",2,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Travis",1,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Erath",1,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Fort Bend",2,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Brown",1,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Borden",1,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Randall",1,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","El Paso",22,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Reeves",1,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Parmer",4,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Potter",1,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Brazoria",1,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Upshur",18,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Bailey",2,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Atascosa",1,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january","Texas","Collin",1,2025-04-25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Cochran",14,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Dallam",7,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Dawson",25,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Ector",10,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Gaines",396,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Garza",2,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Hale",5,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Hockley",5,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Lamar",17,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Lamb",1,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Lubbock",48,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Lynn",2,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Martin",3,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Terry",59,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Yoakum",19,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Andrews",3,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Harris",4,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Midland",3,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Rockwall",2,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Travis",1,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Erath",1,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Fort Bend",1,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Brown",1,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Borden",1,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Randall",1,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","El Paso",32,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Reeves",1,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Parmer",4,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Potter",1,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Brazoria",1,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Upshur",18,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Bailey",2,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Atascosa",1,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Collin",1,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported","Texas","Shackleford",1,2025-04-29
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Cochran",14,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Dallam",7,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Dawson",26,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Ector",11,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Gaines",396,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Garza",2,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Hale",5,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Hockley",6,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Lamar",17,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Lamb",1,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Lubbock",50,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Lynn",2,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Martin",3,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Terry",59,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Yoakum",19,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Andrews",3,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Harris",4,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Midland",3,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Rockwall",2,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Travis",2,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Erath",1,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Fort Bend",1,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Brown",1,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Borden",1,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Randall",1,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","El Paso",38,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Reeves",1,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Parmer",4,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Potter",2,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Brazoria",1,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Upshur",5,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Bailey",2,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Atascosa",1,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Collin",1,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Shackleford",1,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Denton",1,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Eastland",2,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update","Texas","Hardeman",1,2025-05-02
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Cochran",14,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Dallam",7,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Dawson",26,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Ector",11,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Gaines",403,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Garza",2,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Hale",6,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Hockley",6,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Lamar",18,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Lamb",1,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Lubbock",51,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Lynn",2,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Martin",3,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Terry",60,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Yoakum",20,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Andrews",3,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Harris",4,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Midland",3,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Rockwall",2,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Travis",2,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Erath",1,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Fort Bend",1,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Brown",1,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Borden",1,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Randall",1,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","El Paso",44,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Reeves",1,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Parmer",5,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Potter",2,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Brazoria",1,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Upshur",5,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Bailey",2,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Atascosa",1,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Collin",1,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Shackleford",1,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Denton",1,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Eastland",2,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Hardeman",1,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update","Texas","Tarrant",2,2025-05-06
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Cochran",14,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Dallam",7,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Dawson",26,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Ector",11,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Gaines",403,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Garza",2,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Hale",6,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Hockley",6,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Lamar",19,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Lamb",1,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Lubbock",51,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Lynn",2,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Martin",3,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Terry",60,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Yoakum",20,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Andrews",3,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Harris",4,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Midland",3,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Rockwall",2,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Travis",2,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Erath",1,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Fort Bend",1,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Brown",1,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Borden",1,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Randall",1,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","El Paso",50,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Reeves",1,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Parmer",5,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Potter",2,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Brazoria",1,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Upshur",5,2025-05-09
